,id,url,repository_url,labels_url,user
14,1515462150,https://api.github.com/repos/pandas-dev/pandas/issues/50523,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50523/labels{/name},"{'login': 'ramvikrams', 'id': 106332857, 'node_id': 'U_kgDOBlaCuQ', 'avatar_url': 'https://avatars.githubusercontent.com/u/106332857?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ramvikrams', 'html_url': 'https://github.com/ramvikrams', 'followers_url': 'https://api.github.com/users/ramvikrams/followers', 'following_url': 'https://api.github.com/users/ramvikrams/following{/other_user}', 'gists_url': 'https://api.github.com/users/ramvikrams/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ramvikrams/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ramvikrams/subscriptions', 'organizations_url': 'https://api.github.com/users/ramvikrams/orgs', 'repos_url': 'https://api.github.com/users/ramvikrams/repos', 'events_url': 'https://api.github.com/users/ramvikrams/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ramvikrams/received_events', 'type': 'User', 'site_admin': False}"
15,1515414774,https://api.github.com/repos/pandas-dev/pandas/issues/50522,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50522/labels{/name},"{'login': 'jiahe224', 'id': 35186992, 'node_id': 'MDQ6VXNlcjM1MTg2OTky', 'avatar_url': 'https://avatars.githubusercontent.com/u/35186992?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jiahe224', 'html_url': 'https://github.com/jiahe224', 'followers_url': 'https://api.github.com/users/jiahe224/followers', 'following_url': 'https://api.github.com/users/jiahe224/following{/other_user}', 'gists_url': 'https://api.github.com/users/jiahe224/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jiahe224/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jiahe224/subscriptions', 'organizations_url': 'https://api.github.com/users/jiahe224/orgs', 'repos_url': 'https://api.github.com/users/jiahe224/repos', 'events_url': 'https://api.github.com/users/jiahe224/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jiahe224/received_events', 'type': 'User', 'site_admin': False}"
16,1515368637,https://api.github.com/repos/pandas-dev/pandas/issues/50521,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50521/labels{/name},"{'login': 'LakshyAAAgrawal', 'id': 16065837, 'node_id': 'MDQ6VXNlcjE2MDY1ODM3', 'avatar_url': 'https://avatars.githubusercontent.com/u/16065837?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/LakshyAAAgrawal', 'html_url': 'https://github.com/LakshyAAAgrawal', 'followers_url': 'https://api.github.com/users/LakshyAAAgrawal/followers', 'following_url': 'https://api.github.com/users/LakshyAAAgrawal/following{/other_user}', 'gists_url': 'https://api.github.com/users/LakshyAAAgrawal/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/LakshyAAAgrawal/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/LakshyAAAgrawal/subscriptions', 'organizations_url': 'https://api.github.com/users/LakshyAAAgrawal/orgs', 'repos_url': 'https://api.github.com/users/LakshyAAAgrawal/repos', 'events_url': 'https://api.github.com/users/LakshyAAAgrawal/events{/privacy}', 'received_events_url': 'https://api.github.com/users/LakshyAAAgrawal/received_events', 'type': 'User', 'site_admin': False}"
17,1515351484,https://api.github.com/repos/pandas-dev/pandas/issues/50520,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50520/labels{/name},"{'login': 'github-actions[bot]', 'id': 41898282, 'node_id': 'MDM6Qm90NDE4OTgyODI=', 'avatar_url': 'https://avatars.githubusercontent.com/in/15368?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/github-actions%5Bbot%5D', 'html_url': 'https://github.com/apps/github-actions', 'followers_url': 'https://api.github.com/users/github-actions%5Bbot%5D/followers', 'following_url': 'https://api.github.com/users/github-actions%5Bbot%5D/following{/other_user}', 'gists_url': 'https://api.github.com/users/github-actions%5Bbot%5D/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/github-actions%5Bbot%5D/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/github-actions%5Bbot%5D/subscriptions', 'organizations_url': 'https://api.github.com/users/github-actions%5Bbot%5D/orgs', 'repos_url': 'https://api.github.com/users/github-actions%5Bbot%5D/repos', 'events_url': 'https://api.github.com/users/github-actions%5Bbot%5D/events{/privacy}', 'received_events_url': 'https://api.github.com/users/github-actions%5Bbot%5D/received_events', 'type': 'Bot', 'site_admin': False}"
18,1515200613,https://api.github.com/repos/pandas-dev/pandas/issues/50519,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50519/labels{/name},"{'login': 'MarcoGorelli', 'id': 33491632, 'node_id': 'MDQ6VXNlcjMzNDkxNjMy', 'avatar_url': 'https://avatars.githubusercontent.com/u/33491632?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MarcoGorelli', 'html_url': 'https://github.com/MarcoGorelli', 'followers_url': 'https://api.github.com/users/MarcoGorelli/followers', 'following_url': 'https://api.github.com/users/MarcoGorelli/following{/other_user}', 'gists_url': 'https://api.github.com/users/MarcoGorelli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MarcoGorelli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MarcoGorelli/subscriptions', 'organizations_url': 'https://api.github.com/users/MarcoGorelli/orgs', 'repos_url': 'https://api.github.com/users/MarcoGorelli/repos', 'events_url': 'https://api.github.com/users/MarcoGorelli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MarcoGorelli/received_events', 'type': 'User', 'site_admin': False}"
19,1515128998,https://api.github.com/repos/pandas-dev/pandas/issues/50516,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50516/labels{/name},"{'login': 'lukemanley', 'id': 8519523, 'node_id': 'MDQ6VXNlcjg1MTk1MjM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8519523?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lukemanley', 'html_url': 'https://github.com/lukemanley', 'followers_url': 'https://api.github.com/users/lukemanley/followers', 'following_url': 'https://api.github.com/users/lukemanley/following{/other_user}', 'gists_url': 'https://api.github.com/users/lukemanley/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lukemanley/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lukemanley/subscriptions', 'organizations_url': 'https://api.github.com/users/lukemanley/orgs', 'repos_url': 'https://api.github.com/users/lukemanley/repos', 'events_url': 'https://api.github.com/users/lukemanley/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lukemanley/received_events', 'type': 'User', 'site_admin': False}"
20,1515110586,https://api.github.com/repos/pandas-dev/pandas/issues/50515,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50515/labels{/name},"{'login': 'MarcoGorelli', 'id': 33491632, 'node_id': 'MDQ6VXNlcjMzNDkxNjMy', 'avatar_url': 'https://avatars.githubusercontent.com/u/33491632?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MarcoGorelli', 'html_url': 'https://github.com/MarcoGorelli', 'followers_url': 'https://api.github.com/users/MarcoGorelli/followers', 'following_url': 'https://api.github.com/users/MarcoGorelli/following{/other_user}', 'gists_url': 'https://api.github.com/users/MarcoGorelli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MarcoGorelli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MarcoGorelli/subscriptions', 'organizations_url': 'https://api.github.com/users/MarcoGorelli/orgs', 'repos_url': 'https://api.github.com/users/MarcoGorelli/repos', 'events_url': 'https://api.github.com/users/MarcoGorelli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MarcoGorelli/received_events', 'type': 'User', 'site_admin': False}"
21,1515109598,https://api.github.com/repos/pandas-dev/pandas/issues/50514,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50514/labels{/name},"{'login': 'MarcoGorelli', 'id': 33491632, 'node_id': 'MDQ6VXNlcjMzNDkxNjMy', 'avatar_url': 'https://avatars.githubusercontent.com/u/33491632?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MarcoGorelli', 'html_url': 'https://github.com/MarcoGorelli', 'followers_url': 'https://api.github.com/users/MarcoGorelli/followers', 'following_url': 'https://api.github.com/users/MarcoGorelli/following{/other_user}', 'gists_url': 'https://api.github.com/users/MarcoGorelli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MarcoGorelli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MarcoGorelli/subscriptions', 'organizations_url': 'https://api.github.com/users/MarcoGorelli/orgs', 'repos_url': 'https://api.github.com/users/MarcoGorelli/repos', 'events_url': 'https://api.github.com/users/MarcoGorelli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MarcoGorelli/received_events', 'type': 'User', 'site_admin': False}"
22,1514894462,https://api.github.com/repos/pandas-dev/pandas/issues/50512,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50512/labels{/name},"{'login': 'SaadAhmedGit', 'id': 65092551, 'node_id': 'MDQ6VXNlcjY1MDkyNTUx', 'avatar_url': 'https://avatars.githubusercontent.com/u/65092551?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/SaadAhmedGit', 'html_url': 'https://github.com/SaadAhmedGit', 'followers_url': 'https://api.github.com/users/SaadAhmedGit/followers', 'following_url': 'https://api.github.com/users/SaadAhmedGit/following{/other_user}', 'gists_url': 'https://api.github.com/users/SaadAhmedGit/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/SaadAhmedGit/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/SaadAhmedGit/subscriptions', 'organizations_url': 'https://api.github.com/users/SaadAhmedGit/orgs', 'repos_url': 'https://api.github.com/users/SaadAhmedGit/repos', 'events_url': 'https://api.github.com/users/SaadAhmedGit/events{/privacy}', 'received_events_url': 'https://api.github.com/users/SaadAhmedGit/received_events', 'type': 'User', 'site_admin': False}"
23,1514777337,https://api.github.com/repos/pandas-dev/pandas/issues/50511,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50511/labels{/name},"{'login': 'WillAyd', 'id': 609873, 'node_id': 'MDQ6VXNlcjYwOTg3Mw==', 'avatar_url': 'https://avatars.githubusercontent.com/u/609873?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/WillAyd', 'html_url': 'https://github.com/WillAyd', 'followers_url': 'https://api.github.com/users/WillAyd/followers', 'following_url': 'https://api.github.com/users/WillAyd/following{/other_user}', 'gists_url': 'https://api.github.com/users/WillAyd/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/WillAyd/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/WillAyd/subscriptions', 'organizations_url': 'https://api.github.com/users/WillAyd/orgs', 'repos_url': 'https://api.github.com/users/WillAyd/repos', 'events_url': 'https://api.github.com/users/WillAyd/events{/privacy}', 'received_events_url': 'https://api.github.com/users/WillAyd/received_events', 'type': 'User', 'site_admin': False}"
24,1514710813,https://api.github.com/repos/pandas-dev/pandas/issues/50510,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50510/labels{/name},"{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}"
25,1514690366,https://api.github.com/repos/pandas-dev/pandas/issues/50509,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50509/labels{/name},"{'login': 'Moisan', 'id': 31669, 'node_id': 'MDQ6VXNlcjMxNjY5', 'avatar_url': 'https://avatars.githubusercontent.com/u/31669?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Moisan', 'html_url': 'https://github.com/Moisan', 'followers_url': 'https://api.github.com/users/Moisan/followers', 'following_url': 'https://api.github.com/users/Moisan/following{/other_user}', 'gists_url': 'https://api.github.com/users/Moisan/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Moisan/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Moisan/subscriptions', 'organizations_url': 'https://api.github.com/users/Moisan/orgs', 'repos_url': 'https://api.github.com/users/Moisan/repos', 'events_url': 'https://api.github.com/users/Moisan/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Moisan/received_events', 'type': 'User', 'site_admin': False}"
26,1514689125,https://api.github.com/repos/pandas-dev/pandas/issues/50508,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50508/labels{/name},"{'login': 'gonzalobg', 'id': 65027571, 'node_id': 'MDQ6VXNlcjY1MDI3NTcx', 'avatar_url': 'https://avatars.githubusercontent.com/u/65027571?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/gonzalobg', 'html_url': 'https://github.com/gonzalobg', 'followers_url': 'https://api.github.com/users/gonzalobg/followers', 'following_url': 'https://api.github.com/users/gonzalobg/following{/other_user}', 'gists_url': 'https://api.github.com/users/gonzalobg/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/gonzalobg/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/gonzalobg/subscriptions', 'organizations_url': 'https://api.github.com/users/gonzalobg/orgs', 'repos_url': 'https://api.github.com/users/gonzalobg/repos', 'events_url': 'https://api.github.com/users/gonzalobg/events{/privacy}', 'received_events_url': 'https://api.github.com/users/gonzalobg/received_events', 'type': 'User', 'site_admin': False}"
27,1514674872,https://api.github.com/repos/pandas-dev/pandas/issues/50507,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50507/labels{/name},"{'login': 'rhshadrach', 'id': 45562402, 'node_id': 'MDQ6VXNlcjQ1NTYyNDAy', 'avatar_url': 'https://avatars.githubusercontent.com/u/45562402?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rhshadrach', 'html_url': 'https://github.com/rhshadrach', 'followers_url': 'https://api.github.com/users/rhshadrach/followers', 'following_url': 'https://api.github.com/users/rhshadrach/following{/other_user}', 'gists_url': 'https://api.github.com/users/rhshadrach/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rhshadrach/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rhshadrach/subscriptions', 'organizations_url': 'https://api.github.com/users/rhshadrach/orgs', 'repos_url': 'https://api.github.com/users/rhshadrach/repos', 'events_url': 'https://api.github.com/users/rhshadrach/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rhshadrach/received_events', 'type': 'User', 'site_admin': False}"
28,1514643992,https://api.github.com/repos/pandas-dev/pandas/issues/50506,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50506/labels{/name},"{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}"
29,1514600300,https://api.github.com/repos/pandas-dev/pandas/issues/50505,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50505/labels{/name},"{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}"
